YEAR,AREA,REGION,SPECIES,SPECIESNAME,COUNT
2006,39,ch,amwi,American Wigeon,180
2006,39,ch,wfib,White-faced Ibis,400
2006,39,ch,gadw,Gadwall,2
2006,39,ch,medu,Mexican Duck,6
2006,39,ch,nopi,Northern Pintail,30
2006,39,ch,medu,Mexican Duck,20
2006,39,ch,agwt,American Green-winged Teal,20
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,5
2006,39,ch,amco,American Coot,20
2006,39,ch,amco,American Coot,10
2006,39,ch,nopi,Northern Pintail,5
2006,39,ch,bnst,Black-necked Stilt,30
2006,39,ch,amco,American Coot,1
2006,42,ch,scau,Generic Scaup,10
2006,42,ch,nsho,Northern Shoveler,55
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,150
2006,42,ch,amco,American Coot,50
2006,42,ch,amco,American Coot,10
2006,42,ch,awpe,American White Pelican,10
2006,42,ch,amco,American Coot,150
2006,42,ch,gadw,Gadwall,1200
2006,42,ch,nopi,Northern Pintail,30
2006,43,ch,amwi,American Wigeon,4
2006,43,ch,awpe,American White Pelican,75
2006,43,ch,amco,American Coot,300
2006,43,ch,gadw,Gadwall,10
2006,43,ch,amco,American Coot,25
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,25
2006,43,ch,awpe,American White Pelican,10
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,35
2006,43,ch,amco,American Coot,200
2006,43,ch,amco,American Coot,25
2006,43,ch,fuwd,Fulvous Whistling-Duck,4
2006,43,ch,amco,American Coot,10
2006,43,ch,nsho,Northern Shoveler,10
2006,43,ch,amco,American Coot,30
2006,43,ch,nsho,Northern Shoveler,4
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,1
2006,34,ch,nsho,Northern Shoveler,15
2006,34,ch,nopi,Northern Pintail,50
2006,34,ch,medu,Mexican Duck,7
2006,34,ch,redh,Redhead,2
2006,34,ch,fuwd,Fulvous Whistling-Duck,17
2006,34,ch,medu,Mexican Duck,2
2006,35,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,35,ch,awpe,American White Pelican,350
2006,35,ch,agwt,American Green-winged Teal,250
2006,37,ch,bnst,Black-necked Stilt,50
2006,37,ch,bnst,Black-necked Stilt,30
2006,37,ch,amco,American Coot,20
2006,21,nh,nopi,Northern Pintail,10
2006,21,nh,amco,American Coot,150
2006,23,nh,bnst,Black-necked Stilt,2
2006,25,nh,medu,Mexican Duck,25
2006,25,nh,gadw,Gadwall,2
2006,25,nh,amco,American Coot,10
2006,37a,oh,awpe,American White Pelican,10
2006,37a,oh,sngo,Generic Snow or Ross' Goose,550
2006,27,nh,medu,Mexican Duck,250
2006,30,ch,medu,Mexican Duck,20
2006,30,ch,agwt,American Green-winged Teal,15
2006,30,ch,medu,Mexican Duck,2
2006,30,ch,medu,Mexican Duck,4
2006,30,ch,medu,Mexican Duck,4
2006,30,ch,nopi,Northern Pintail,35
2006,30,ch,medu,Mexican Duck,85
2006,30,ch,agwt,American Green-winged Teal,5
2006,38,ch,nsho,Northern Shoveler,25
2006,41,ch,nopi,Northern Pintail,275
2006,41,ch,agwt,American Green-winged Teal,300
2006,39,ch,amco,American Coot,150
2006,39,ch,amco,American Coot,10
2006,39,ch,medu,Mexican Duck,35
2006,39,ch,amav,American Avocet,15
2006,39,ch,nsho,Northern Shoveler,35
2006,39,ch,amav,American Avocet,140
2006,42,ch,gadw,Gadwall,25
2006,42,ch,gadw,Gadwall,425
2006,42,ch,medu,Mexican Duck,10
2006,43,ch,gadw,Gadwall,2
2006,43,ch,rudu,Ruddy Duck,7000
2006,43,ch,awpe,American White Pelican,10
2006,43,ch,medu,Mexican Duck,10
2006,43,ch,amco,American Coot,50
2006,43,ch,awpe,American White Pelican,50
2006,43,ch,amco,American Coot,25
2006,43,ch,amco,American Coot,125
2006,43,ch,agwt,American Green-winged Teal,30
2006,43,ch,nsho,Northern Shoveler,3
2006,43,ch,wfib,White-faced Ibis,100
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,25
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,43,ch,amco,American Coot,100
2006,43,ch,amco,American Coot,30
2006,43,ch,amco,American Coot,50
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,43,ch,nsho,Northern Shoveler,30
2006,34,ch,medu,Mexican Duck,5
2006,34,ch,amco,American Coot,14
2006,35,ch,nsho,Northern Shoveler,10
2006,35,ch,amwi,American Wigeon,10
2006,37,ch,amwi,American Wigeon,150
2006,37,ch,wfib,White-faced Ibis,200
2006,37,ch,wfib,White-faced Ibis,125
2006,37,ch,amco,American Coot,5
2006,37,ch,bcte,Blue-winged or Cinnamon Teal,25
2006,37,ch,nsho,Northern Shoveler,20
2006,37,ch,bbwd,Black-bellied Whistling-Duck,8
2006,48,ch,amco,American Coot,10
2006,48,ch,amco,American Coot,15
2006,44,ch,nopi,Northern Pintail,100
2006,44,ch,amwi,American Wigeon,100
2006,44,ch,amwi,American Wigeon,75
2006,44,ch,nopi,Northern Pintail,250
2006,44,ch,amwi,American Wigeon,10
2006,44,ch,medu,Mexican Duck,10
2006,44,ch,medu,Mexican Duck,15
2006,44,ch,amwi,American Wigeon,5
2006,44,ch,amwi,American Wigeon,5
2006,44,ch,amwi,American Wigeon,40
2006,44,ch,nsho,Northern Shoveler,10
2006,44,ch,medu,Mexican Duck,30
2006,44,ch,nopi,Northern Pintail,150
2006,44,ch,medu,Mexican Duck,10
2006,44,ch,nsho,Northern Shoveler,5
2006,44,ch,medu,Mexican Duck,15
2006,44,ch,nopi,Northern Pintail,75
2006,21,nh,nsho,Northern Shoveler,5
2006,21,nh,gadw,Gadwall,200
2006,21,nh,agwt,American Green-winged Teal,50
2006,21,nh,buff,Bufflehead,2
2006,21,nh,agwt,American Green-winged Teal,10
2006,25,nh,nsho,Northern Shoveler,20
2006,25,nh,amco,American Coot,35
2006,27,nh,agwt,American Green-winged Teal,30
2006,30,ch,amco,American Coot,10
2006,30,ch,agwt,American Green-winged Teal,30
2006,30,ch,amco,American Coot,5
2006,30,ch,buff,Bufflehead,4
2006,30,ch,agwt,American Green-winged Teal,5
2006,30,ch,medu,Mexican Duck,5
2006,30,ch,nsho,Northern Shoveler,10
2006,30,ch,agwt,American Green-winged Teal,2
2006,30,ch,bnst,Black-necked Stilt,10
2006,30,ch,gadw,Gadwall,7
2006,30,ch,amco,American Coot,15
2006,30,ch,agwt,American Green-winged Teal,7
2006,30,ch,wfib,White-faced Ibis,250
2006,30,ch,nsho,Northern Shoveler,25
2006,30,ch,amco,American Coot,75
2006,30,ch,nsho,Northern Shoveler,10
2006,30,ch,medu,Mexican Duck,2
2006,30,ch,medu,Mexican Duck,15
2006,30,ch,medu,Mexican Duck,170
2006,30,ch,medu,Mexican Duck,8
2006,38,ch,nsho,Northern Shoveler,30
2006,38,ch,medu,Mexican Duck,5
2006,38,ch,nsho,Northern Shoveler,1
2006,41,ch,amco,American Coot,7
2006,41,ch,agwt,American Green-winged Teal,15
2006,41,ch,amco,American Coot,5
2006,41,ch,medu,Mexican Duck,10
2006,41,ch,nsho,Northern Shoveler,50
2006,41,ch,medu,Mexican Duck,75
2006,41,ch,gadw,Gadwall,75
2006,39,ch,medu,Mexican Duck,10
2006,39,ch,nsho,Northern Shoveler,150
2006,39,ch,amav,American Avocet,13
2006,39,ch,medu,Mexican Duck,50
2006,39,ch,awpe,American White Pelican,1
2006,39,ch,bnst,Black-necked Stilt,10
2006,39,ch,agwt,American Green-winged Teal,150
2006,42,ch,medu,Mexican Duck,225
2006,42,ch,amwi,American Wigeon,80
2006,42,ch,agwt,American Green-winged Teal,60
2006,42,ch,agwt,American Green-winged Teal,50
2006,42,ch,amco,American Coot,200
2006,42,ch,amwi,American Wigeon,2
2006,42,ch,medu,Mexican Duck,40
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,42,ch,nopi,Northern Pintail,125
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,42,ch,bnst,Black-necked Stilt,15
2006,43,ch,nopi,Northern Pintail,20
2006,43,ch,nsho,Northern Shoveler,25
2006,43,ch,amco,American Coot,50
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,250
2006,35,ch,agwt,American Green-winged Teal,400
2006,35,ch,agwt,American Green-winged Teal,15
2006,35,ch,wfib,White-faced Ibis,30
2006,35,ch,amco,American Coot,40
2006,37,ch,amwi,American Wigeon,20
2006,37,ch,agwt,American Green-winged Teal,30
2006,37,ch,amco,American Coot,30
2006,37,ch,amco,American Coot,10
2006,37,ch,amco,American Coot,2
2006,37,ch,amco,American Coot,3
2006,37,ch,amco,American Coot,140
2006,37,ch,amco,American Coot,20
2006,37,ch,gadw,Gadwall,3
2006,37,ch,agwt,American Green-winged Teal,150
2006,37,ch,amwi,American Wigeon,5
2006,37,ch,amwi,American Wigeon,75
2006,37,ch,bnst,Black-necked Stilt,50
2006,37,ch,fuwd,Fulvous Whistling-Duck,50
2006,37,ch,amco,American Coot,200
2006,37,ch,nopi,Northern Pintail,10
2006,21,nh,amco,American Coot,75
2006,21,nh,amco,American Coot,75
2006,21,nh,amwi,American Wigeon,10
2006,21,nh,amco,American Coot,15
2006,21,nh,gadw,Gadwall,30
2006,21,nh,agwt,American Green-winged Teal,25
2006,21,nh,nsho,Northern Shoveler,15
2006,23,nh,medu,Mexican Duck,10
2006,23,nh,nopi,Northern Pintail,540
2006,23,nh,nopi,Northern Pintail,2
2006,37a,oh,medu,Mexican Duck,2
2006,27,nh,awpe,American White Pelican,175
2006,27,nh,nsho,Northern Shoveler,20
2006,30,ch,amco,American Coot,5
2006,30,ch,amco,American Coot,7
2006,30,ch,smsb,Generic small shorebird,30
2006,30,ch,amco,American Coot,5
2006,30,ch,medu,Mexican Duck,15
2006,30,ch,nsho,Northern Shoveler,15
2006,30,ch,bnst,Black-necked Stilt,20
2006,30,ch,nsho,Northern Shoveler,15
2006,30,ch,medu,Mexican Duck,200
2006,38,ch,nsho,Northern Shoveler,20
2006,41,ch,nopi,Northern Pintail,15
2006,41,ch,amco,American Coot,10
2006,41,ch,rudu,Ruddy Duck,25
2006,41,ch,bcte,Blue-winged or Cinnamon Teal,100
2006,41,ch,amco,American Coot,60
2006,41,ch,wfib,White-faced Ibis,30
2006,41,ch,agwt,American Green-winged Teal,125
2006,39,ch,agwt,American Green-winged Teal,600
2006,39,ch,nopi,Northern Pintail,40
2006,39,ch,nsho,Northern Shoveler,5
2006,39,ch,agwt,American Green-winged Teal,200
2006,39,ch,nopi,Northern Pintail,2500
2006,39,ch,amco,American Coot,10
2006,39,ch,agwt,American Green-winged Teal,10
2006,39,ch,amco,American Coot,30
2006,42,ch,nopi,Northern Pintail,175
2006,42,ch,wfib,White-faced Ibis,30
2006,42,ch,awpe,American White Pelican,6
2006,42,ch,nopi,Northern Pintail,35
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,25
2006,42,ch,agwt,American Green-winged Teal,30
2006,42,ch,rudu,Ruddy Duck,30
2006,43,ch,amco,American Coot,200
2006,43,ch,fuwd,Fulvous Whistling-Duck,15
2006,43,ch,nsho,Northern Shoveler,25
2006,43,ch,amco,American Coot,40
2006,43,ch,amco,American Coot,15
2006,43,ch,amco,American Coot,150
2006,43,ch,amwi,American Wigeon,50
2006,35,ch,nopi,Northern Pintail,25
2006,37,ch,amwi,American Wigeon,300
2006,37,ch,bcte,Blue-winged or Cinnamon Teal,15
2006,37,ch,gadw,Gadwall,5
2006,37,ch,nsho,Northern Shoveler,10
2006,37,ch,awpe,American White Pelican,2
2006,37,ch,amco,American Coot,10
2006,37,ch,amco,American Coot,25
2006,37,ch,bcte,Blue-winged or Cinnamon Teal,540
2006,37,ch,amco,American Coot,200
2006,37,ch,amco,American Coot,150
2006,48,ch,nopi,Northern Pintail,100
2006,48,ch,nsho,Northern Shoveler,15
2006,48,ch,amwi,American Wigeon,4
2006,44,ch,nsho,Northern Shoveler,100
2006,44,ch,amwi,American Wigeon,50
2006,44,ch,medu,Mexican Duck,5
2006,44,ch,nopi,Northern Pintail,550
2006,44,ch,gadw,Gadwall,5
2006,44,ch,nopi,Northern Pintail,10
2006,44,ch,amwi,American Wigeon,10
2006,44,ch,amwi,American Wigeon,4
2006,44,ch,amwi,American Wigeon,4
2006,44,ch,agwt,American Green-winged Teal,10
2006,44,ch,amwi,American Wigeon,5
2006,44,ch,amwi,American Wigeon,4
2006,44,ch,amwi,American Wigeon,40
2006,44,ch,medu,Mexican Duck,5
2006,21,nh,agwt,American Green-winged Teal,75
2006,21,nh,nsho,Northern Shoveler,5
2006,21,nh,nopi,Northern Pintail,15
2006,24,nh,gadw,Gadwall,2
2006,25,nh,gadw,Gadwall,10
2006,25,nh,amco,American Coot,15
2006,25,nh,rudu,Ruddy Duck,5
2006,37a,oh,gwfg,Greater White-fronted Goose,6
2006,37a,oh,amwi,American Wigeon,8
2006,30,ch,awpe,American White Pelican,20
2006,30,ch,agwt,American Green-winged Teal,3
2006,30,ch,nsho,Northern Shoveler,2
2006,30,ch,medu,Mexican Duck,3
2006,30,ch,agwt,American Green-winged Teal,7
2006,30,ch,medu,Mexican Duck,10
2006,30,ch,nsho,Northern Shoveler,75
2006,30,ch,nsho,Northern Shoveler,10
2006,30,ch,medu,Mexican Duck,5
2006,30,ch,agwt,American Green-winged Teal,4
2006,30,ch,medu,Mexican Duck,10
2006,30,ch,amwi,American Wigeon,55
2006,30,ch,gadw,Gadwall,220
2006,38,ch,medu,Mexican Duck,50
2006,41,ch,agwt,American Green-winged Teal,5
2006,41,ch,medu,Mexican Duck,100
2006,41,ch,amco,American Coot,30
2006,41,ch,gadw,Gadwall,5
2006,41,ch,rudu,Ruddy Duck,60
2006,41,ch,nopi,Northern Pintail,20
2006,41,ch,rudu,Ruddy Duck,15
2006,41,ch,gadw,Gadwall,15
2006,41,ch,nsho,Northern Shoveler,10
2006,41,ch,amco,American Coot,25
2006,41,ch,agwt,American Green-winged Teal,800
2006,41,ch,bcte,Blue-winged or Cinnamon Teal,300
2006,39,ch,nopi,Northern Pintail,250
2006,39,ch,amco,American Coot,50
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,100
2006,39,ch,amco,American Coot,5
2006,39,ch,agwt,American Green-winged Teal,10
2006,39,ch,nopi,Northern Pintail,5
2006,39,ch,agwt,American Green-winged Teal,125
2006,42,ch,medu,Mexican Duck,10
2006,42,ch,gadw,Gadwall,15
2006,42,ch,bnst,Black-necked Stilt,40
2006,42,ch,wfib,White-faced Ibis,75
2006,43,ch,nsho,Northern Shoveler,6
2006,43,ch,agwt,American Green-winged Teal,10
2006,43,ch,scau,Generic Scaup,10
2006,43,ch,gadw,Gadwall,50
2006,43,ch,awpe,American White Pelican,15
2006,43,ch,awpe,American White Pelican,50
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,15
2006,43,ch,nopi,Northern Pintail,10
2006,43,ch,agwt,American Green-winged Teal,60
2006,43,ch,bnst,Black-necked Stilt,175
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,43,ch,amco,American Coot,100
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,25
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,43,ch,agwt,American Green-winged Teal,30
2006,43,ch,fuwd,Fulvous Whistling-Duck,120
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,50
2006,43,ch,fuwd,Fulvous Whistling-Duck,2
2006,43,ch,nopi,Northern Pintail,50
2006,43,ch,gadw,Gadwall,300
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,2
2006,34,ch,medu,Mexican Duck,7
2006,34,ch,amco,American Coot,50
2006,35,ch,medu,Mexican Duck,15
2006,35,ch,amco,American Coot,12
2006,35,ch,wfib,White-faced Ibis,5
2006,35,ch,bcte,Blue-winged or Cinnamon Teal,100
2006,35,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,35,ch,amco,American Coot,50
2006,37,ch,amco,American Coot,25
2006,37,ch,amwi,American Wigeon,10
2006,37,ch,amwi,American Wigeon,40
2006,21,nh,agwt,American Green-winged Teal,30
2006,21,nh,amco,American Coot,250
2006,21,nh,gadw,Gadwall,30
2006,23,nh,gadw,Gadwall,10
2006,25,nh,amco,American Coot,50
2006,25,nh,amco,American Coot,100
2006,25,nh,medu,Mexican Duck,25
2006,37a,oh,gadw,Gadwall,2
2006,37a,oh,gwfg,Greater White-fronted Goose,27
2006,27,nh,scau,Generic Scaup,10
2006,30,ch,nsho,Northern Shoveler,20
2006,30,ch,rudu,Ruddy Duck,3
2006,30,ch,gadw,Gadwall,5
2006,30,ch,nopi,Northern Pintail,5
2006,30,ch,nopi,Northern Pintail,5
2006,30,ch,nopi,Northern Pintail,5
2006,30,ch,rudu,Ruddy Duck,4
2006,30,ch,amco,American Coot,50
2006,30,ch,medu,Mexican Duck,14
2006,30,ch,medu,Mexican Duck,20
2006,30,ch,nopi,Northern Pintail,5
2006,30,ch,medu,Mexican Duck,25
2006,30,ch,amco,American Coot,20
2006,30,ch,nopi,Northern Pintail,40
2006,30,ch,medu,Mexican Duck,25
2006,30,ch,medu,Mexican Duck,15
2006,38,ch,agwt,American Green-winged Teal,25
2006,38,ch,medu,Mexican Duck,2
2006,38,ch,agwt,American Green-winged Teal,15
2006,41,ch,medu,Mexican Duck,135
2006,41,ch,amco,American Coot,10
2006,41,ch,amco,American Coot,10
2006,41,ch,amco,American Coot,75
2006,41,ch,fuwd,Fulvous Whistling-Duck,3
2006,41,ch,amwi,American Wigeon,10
2006,41,ch,medu,Mexican Duck,50
2006,41,ch,medu,Mexican Duck,2
2006,41,ch,agwt,American Green-winged Teal,100
2006,39,ch,nsho,Northern Shoveler,300
2006,39,ch,agwt,American Green-winged Teal,10
2006,39,ch,nopi,Northern Pintail,15
2006,39,ch,rudu,Ruddy Duck,5
2006,39,ch,medu,Mexican Duck,25
2006,39,ch,agwt,American Green-winged Teal,35
2006,39,ch,agwt,American Green-winged Teal,15
2006,39,ch,agwt,American Green-winged Teal,5
2006,39,ch,amco,American Coot,5
2006,39,ch,amav,American Avocet,15
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,150
2006,39,ch,amco,American Coot,40
2006,42,ch,nopi,Northern Pintail,40
2006,42,ch,amco,American Coot,50
2006,42,ch,amco,American Coot,125
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,30
2006,43,ch,awpe,American White Pelican,2
2006,43,ch,awpe,American White Pelican,75
2006,43,ch,awpe,American White Pelican,35
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,30
2006,43,ch,awpe,American White Pelican,10
2006,43,ch,amco,American Coot,200
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,43,ch,awpe,American White Pelican,75
2006,43,ch,bnst,Black-necked Stilt,40
2006,43,ch,amco,American Coot,30
2006,21,nh,amco,American Coot,10
2006,21,nh,amco,American Coot,50
2006,21,nh,gadw,Gadwall,150
2006,21,nh,agwt,American Green-winged Teal,60
2006,21,nh,agwt,American Green-winged Teal,60
2006,23,nh,nsho,Northern Shoveler,5
2006,23,nh,nopi,Northern Pintail,300
2006,24,nh,gadw,Gadwall,1
2006,24,nh,sngo,Generic Snow or Ross' Goose,1050
2006,24,nh,medu,Mexican Duck,25
2006,35a,oh,medu,Mexican Duck,40
2006,25,nh,rudu,Ruddy Duck,2
2006,30,ch,agwt,American Green-winged Teal,3
2006,30,ch,amco,American Coot,50
2006,30,ch,amco,American Coot,5
2006,30,ch,gadw,Gadwall,2
2006,30,ch,agwt,American Green-winged Teal,3
2006,30,ch,amco,American Coot,10
2006,30,ch,gadw,Gadwall,10
2006,30,ch,gadw,Gadwall,15
2006,30,ch,medu,Mexican Duck,130
2006,30,ch,amco,American Coot,30
2006,30,ch,agwt,American Green-winged Teal,10
2006,30,ch,medu,Mexican Duck,15
2006,30,ch,medu,Mexican Duck,430
2006,30,ch,rudu,Ruddy Duck,30
2006,30,ch,medu,Mexican Duck,20
2006,30,ch,nsho,Northern Shoveler,5
2006,38,ch,nsho,Northern Shoveler,5
2006,41,ch,medu,Mexican Duck,80
2006,41,ch,wfib,White-faced Ibis,7
2006,41,ch,awpe,American White Pelican,7
2006,41,ch,agwt,American Green-winged Teal,5
2006,41,ch,wfib,White-faced Ibis,10
2006,41,ch,medu,Mexican Duck,40
2006,41,ch,nopi,Northern Pintail,1600
2006,41,ch,nsho,Northern Shoveler,75
2006,41,ch,nopi,Northern Pintail,100
2006,41,ch,nopi,Northern Pintail,3850
2006,41,ch,wfib,White-faced Ibis,400
2006,39,ch,agwt,American Green-winged Teal,100
2006,39,ch,agwt,American Green-winged Teal,100
2006,39,ch,agwt,American Green-winged Teal,12
2006,39,ch,agwt,American Green-winged Teal,250
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,400
2006,39,ch,agwt,American Green-winged Teal,750
2006,39,ch,amco,American Coot,15
2006,42,ch,amwi,American Wigeon,5
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,15
2006,43,ch,amco,American Coot,50
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,200
2006,43,ch,medu,Mexican Duck,10
2006,43,ch,rudu,Ruddy Duck,450
2006,43,ch,nsho,Northern Shoveler,10
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,70
2006,43,ch,amco,American Coot,25
2006,35,ch,lgsb,Generic large shorebird,125
2006,35,ch,amco,American Coot,300
2006,35,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,35,ch,bcte,Blue-winged or Cinnamon Teal,100
2006,35,ch,nsho,Northern Shoveler,15
2006,35,ch,medu,Mexican Duck,25
2006,37,ch,agwt,American Green-winged Teal,10
2006,37,ch,medu,Mexican Duck,5
2006,37,ch,amco,American Coot,75
2006,37,ch,gadw,Gadwall,15
2006,37,ch,amco,American Coot,10
2006,37,ch,amco,American Coot,75
2006,37,ch,agwt,American Green-winged Teal,1080
2006,37,ch,nsho,Northern Shoveler,135
2006,37,ch,bcte,Blue-winged or Cinnamon Teal,6
2006,37,ch,bcte,Blue-winged or Cinnamon Teal,50
2006,37,ch,bbwd,Black-bellied Whistling-Duck,100
2006,21,nh,lgsb,Generic large shorebird,100
2006,21,nh,nsho,Northern Shoveler,10
2006,21,nh,nopi,Northern Pintail,25
2006,21,nh,gadw,Gadwall,10
2006,25,nh,medu,Mexican Duck,20
2006,25,nh,rudu,Ruddy Duck,5
2006,37a,oh,agwt,American Green-winged Teal,15
2006,37a,oh,gadw,Gadwall,10
2006,36a,oh,agwt,American Green-winged Teal,50
2006,27,nh,agwt,American Green-winged Teal,20
2006,29,nh,agwt,American Green-winged Teal,25
2006,30,ch,medu,Mexican Duck,4
2006,30,ch,nsho,Northern Shoveler,5
2006,30,ch,nsho,Northern Shoveler,4
2006,30,ch,agwt,American Green-winged Teal,2
2006,30,ch,bnst,Black-necked Stilt,10
2006,30,ch,nopi,Northern Pintail,10
2006,30,ch,agwt,American Green-winged Teal,50
2006,30,ch,gadw,Gadwall,10
2006,30,ch,medu,Mexican Duck,4
2006,30,ch,medu,Mexican Duck,7
2006,30,ch,agwt,American Green-winged Teal,5
2006,38,ch,medu,Mexican Duck,15
2006,38,ch,nsho,Northern Shoveler,20
2006,38,ch,nsho,Northern Shoveler,30
2006,41,ch,agwt,American Green-winged Teal,35
2006,41,ch,medu,Mexican Duck,200
2006,41,ch,amco,American Coot,10
2006,41,ch,awpe,American White Pelican,30
2006,41,ch,wfib,White-faced Ibis,110
2006,41,ch,medu,Mexican Duck,150
2006,41,ch,gadw,Gadwall,200
2006,39,ch,gadw,Gadwall,50
2006,39,ch,nopi,Northern Pintail,540
2006,39,ch,rudu,Ruddy Duck,15
2006,39,ch,agwt,American Green-winged Teal,450
2006,39,ch,agwt,American Green-winged Teal,20
2006,39,ch,medu,Mexican Duck,2
2006,39,ch,nsho,Northern Shoveler,5
2006,39,ch,amco,American Coot,20
2006,39,ch,amco,American Coot,40
2006,39,ch,amco,American Coot,15
2006,42,ch,agwt,American Green-winged Teal,325
2006,42,ch,medu,Mexican Duck,100
2006,42,ch,rndu,Ring-necked Duck,35
2006,42,ch,amco,American Coot,75
2006,42,ch,amwi,American Wigeon,150
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,15
2006,43,ch,awpe,American White Pelican,125
2006,43,ch,awpe,American White Pelican,80
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,50
2006,43,ch,nopi,Northern Pintail,15
2006,43,ch,amwi,American Wigeon,15
2006,43,ch,smsb,Generic small shorebird,50
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,30
2006,43,ch,wfib,White-faced Ibis,275
2006,43,ch,agwt,American Green-winged Teal,15
2006,43,ch,agwt,American Green-winged Teal,150
2006,43,ch,awpe,American White Pelican,25
2006,43,ch,medu,Mexican Duck,25
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,7
2006,34,ch,amco,American Coot,5
2006,35,ch,agwt,American Green-winged Teal,30
2006,35,ch,wfib,White-faced Ibis,30
2006,35,ch,nopi,Northern Pintail,20
2006,35,ch,medu,Mexican Duck,2
2006,35,ch,medu,Mexican Duck,25
2006,35,ch,nsho,Northern Shoveler,10
2006,35,ch,bcte,Blue-winged or Cinnamon Teal,50
2006,37,ch,amco,American Coot,30
2006,37,ch,amco,American Coot,20
2006,21,nh,amco,American Coot,100
2006,21,nh,gadw,Gadwall,15
2006,21,nh,nopi,Northern Pintail,5
2006,24,nh,gadw,Gadwall,75
2006,35a,oh,nsho,Northern Shoveler,30
2006,25,nh,gadw,Gadwall,50
2006,37a,oh,nopi,Northern Pintail,60
2006,37a,oh,amco,American Coot,12
2006,37a,oh,amco,American Coot,50
2006,30,ch,amco,American Coot,5
2006,30,ch,nsho,Northern Shoveler,20
2006,30,ch,amco,American Coot,75
2006,30,ch,nsho,Northern Shoveler,15
2006,30,ch,nsho,Northern Shoveler,20
2006,30,ch,nopi,Northern Pintail,10
2006,30,ch,medu,Mexican Duck,2
2006,30,ch,nsho,Northern Shoveler,2
2006,30,ch,medu,Mexican Duck,50
2006,30,ch,medu,Mexican Duck,10
2006,30,ch,agwt,American Green-winged Teal,40
2006,30,ch,medu,Mexican Duck,2
2006,30,ch,amco,American Coot,30
2006,30,ch,amwi,American Wigeon,45
2006,30,ch,agwt,American Green-winged Teal,60
2006,30,ch,agwt,American Green-winged Teal,5
2006,30,ch,agwt,American Green-winged Teal,10
2006,38,ch,nopi,Northern Pintail,50
2006,38,ch,medu,Mexican Duck,10
2006,41,ch,agwt,American Green-winged Teal,45
2006,41,ch,agwt,American Green-winged Teal,5
2006,41,ch,smsb,Generic small shorebird,25
2006,41,ch,gadw,Gadwall,700
2006,39,ch,wfib,White-faced Ibis,75
2006,39,ch,nopi,Northern Pintail,6375
2006,39,ch,medu,Mexican Duck,75
2006,39,ch,medu,Mexican Duck,4
2006,39,ch,noja,Northern Jacana,15
2006,39,ch,amco,American Coot,1
2006,42,ch,canv,Canvasback,4
2006,42,ch,nsho,Northern Shoveler,15
2006,42,ch,nsho,Northern Shoveler,30
2006,42,ch,amwi,American Wigeon,5
2006,42,ch,wfib,White-faced Ibis,25
2006,42,ch,gadw,Gadwall,150
2006,42,ch,medu,Mexican Duck,4
2006,42,ch,gadw,Gadwall,75
2006,43,ch,amco,American Coot,100
2006,43,ch,agwt,American Green-winged Teal,10
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,15
2006,43,ch,nopi,Northern Pintail,10
2006,43,ch,awpe,American White Pelican,5
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,35
2006,43,ch,amco,American Coot,250
